Index,Hours,Julian_day,Week_day,T_°C,SR_W/m2,p_mb,Prec_mm,RH_%,WD_°,WS_m/s,Class
21257.0,16.0,156.0,5.0,17.88,255.27,724.4,0.0,50.0,357.8,1.74,0
21272.0,7.0,157.0,6.0,11.19,20.62,726.64,0.0,74.12,287.9,0.48,1
21278.0,13.0,157.0,6.0,20.65,598.28,725.56,0.0,36.07,22.2,2.07,0
21300.0,11.0,158.0,0.0,13.5,245.9,729.19,0.0,81.96,11.4,1.26,1
21290.0,1.0,158.0,0.0,12.11,0.0,727.96,0.0,90.42,177.7,1.08,0
21321.0,8.0,159.0,1.0,12.33,119.64,727.15,0.0,75.33,328.0,1.0,1
21314.0,1.0,159.0,1.0,11.0,0.0,728.0,0.0,84.33,268.6,0.72,0
21347.0,10.0,160.0,2.0,12.82,214.23,729.83,0.0,76.36,142.6,1.33,1
21356.0,19.0,160.0,2.0,14.99,0.0,726.8,0.0,54.06,215.4,1.45,0
21367.0,6.0,161.0,3.0,11.43,0.0,726.85,0.0,62.97,225.3,1.48,1
21382.0,21.0,161.0,3.0,12.92,0.0,727.26,0.0,64.68,289.4,0.89,0
21392.0,7.0,162.0,4.0,10.99,18.79,727.8,0.0,67.99,192.1,1.76,1
21389.0,4.0,162.0,4.0,9.84,0.0,726.84,0.0,75.78,290.5,0.8,0
21432.0,23.0,163.0,5.0,13.23,0.0,728.0,0.0,65.34,317.1,1.15,1
21429.0,20.0,163.0,5.0,15.09,0.0,727.09,0.0,57.85,25.9,1.72,0
21441.0,8.0,164.0,6.0,11.83,66.9,728.05,0.0,72.27,318.8,0.91,1
21445.0,12.0,164.0,6.0,18.33,554.38,727.99,0.0,42.9,126.1,2.04,0
21465.0,8.0,165.0,0.0,13.34,134.26,728.0,0.0,78.55,332.9,1.0,1
21459.0,2.0,165.0,0.0,12.54,0.0,728.0,0.0,80.68,10.8,1.18,0
21488.0,7.0,166.0,1.0,9.87,29.75,727.94,0.0,87.84,281.8,0.9,1
21501.0,20.0,166.0,1.0,14.35,0.0,727.59,0.0,47.77,9.5,1.54,0
21511.0,6.0,167.0,2.0,11.91,0.0,726.83,0.0,55.72,222.5,2.0,1
21515.0,10.0,167.0,2.0,18.31,687.79,728.18,0.0,37.39,169.1,1.86,0
21536.0,7.0,168.0,3.0,11.8,18.87,727.8,0.0,70.28,260.2,1.01,1
21550.0,21.0,168.0,3.0,14.17,0.0,726.83,0.0,44.56,97.0,1.7,0
21560.0,7.0,169.0,4.0,11.24,14.57,726.71,0.0,71.27,323.9,1.27,1
21568.0,15.0,169.0,4.0,18.91,597.38,725.33,0.0,35.04,112.3,3.0,0
21595.0,18.0,170.0,5.0,15.56,23.36,724.4,0.0,63.17,11.5,2.69,1
21583.0,6.0,170.0,5.0,10.58,0.0,725.6,0.0,79.91,283.6,0.86,0
21608.0,7.0,171.0,6.0,11.69,17.38,725.6,0.0,67.63,233.4,1.79,1
21605.0,4.0,171.0,6.0,10.49,0.0,725.6,0.0,90.55,264.3,0.85,0
21633.0,8.0,172.0,0.0,12.47,94.74,726.8,0.0,82.39,261.6,0.85,1
21643.0,18.0,172.0,0.0,15.2,34.79,724.4,0.0,62.1,4.7,1.67,0
21657.0,8.0,173.0,1.0,13.68,162.97,726.71,0.0,73.98,91.1,1.08,1
21671.0,22.0,173.0,1.0,13.37,0.0,726.59,0.0,49.28,211.2,2.06,0
21682.0,9.0,174.0,2.0,14.67,181.93,726.8,0.0,52.41,142.7,1.71,1
21674.0,1.0,174.0,2.0,12.94,0.0,726.79,0.0,54.47,195.9,2.36,0
21705.0,8.0,175.0,3.0,13.3,106.54,726.8,0.0,66.27,303.7,0.81,1
21704.0,7.0,175.0,3.0,11.56,17.67,726.52,0.0,72.89,214.6,0.81,0
21732.0,11.0,176.0,4.0,18.19,722.07,726.8,0.0,55.16,116.9,1.71,1
21743.0,22.0,176.0,4.0,11.49,0.0,727.97,0.0,94.63,173.1,1.42,0
21754.0,9.0,177.0,5.0,14.04,287.77,726.8,0.0,65.42,169.8,2.1,1
21747.0,2.0,177.0,5.0,10.92,0.0,726.79,0.0,95.8,189.9,0.99,0
21789.0,20.0,178.0,6.0,14.27,0.0,725.6,0.0,51.32,222.1,1.76,1
21772.0,3.0,178.0,6.0,9.75,0.0,725.6,0.0,92.77,294.0,0.71,0
21813.0,20.0,179.0,0.0,15.15,0.0,724.69,0.0,45.21,196.8,2.34,1
21810.0,17.0,179.0,0.0,19.2,360.63,724.04,0.0,38.15,124.5,2.88,0
21824.0,7.0,180.0,1.0,14.05,11.71,725.51,0.0,50.47,213.8,1.75,1
21837.0,20.0,180.0,1.0,15.63,0.0,725.49,0.0,47.57,169.3,2.78,0
21848.0,7.0,181.0,2.0,13.39,14.09,724.4,0.0,56.75,212.1,2.86,1
21858.0,17.0,181.0,2.0,17.35,112.64,723.29,0.0,43.46,158.9,2.79,0
21885.0,20.0,182.0,3.0,14.13,0.0,725.58,0.0,56.36,248.7,1.06,1
21878.0,13.0,182.0,3.0,17.59,516.53,724.69,0.0,42.83,104.0,4.0,0
21895.0,6.0,183.0,4.0,12.42,0.0,725.6,0.0,56.02,185.0,2.08,1
21889.0,0.0,183.0,4.0,13.6,0.0,725.92,0.0,55.93,232.7,2.85,0
21932.0,19.0,184.0,5.0,13.61,0.0,726.51,0.0,73.58,24.0,1.6,1
21936.0,23.0,184.0,5.0,11.46,0.0,728.88,0.0,91.96,113.9,0.93,0
21945.0,8.0,185.0,6.0,12.65,222.86,727.99,0.0,75.47,159.7,1.11,1
21956.0,19.0,185.0,6.0,14.63,0.0,725.82,0.0,69.09,6.2,2.24,0
21971.0,10.0,186.0,0.0,16.59,598.85,728.0,0.0,59.28,149.0,1.44,1
21972.0,11.0,186.0,0.0,17.06,436.26,727.99,0.0,58.46,57.9,1.72,0
21994.0,9.0,187.0,1.0,15.06,420.86,727.47,0.0,62.82,130.2,2.22,1
22005.0,20.0,187.0,1.0,13.04,0.0,727.26,0.0,91.81,184.1,0.97,0
22018.0,9.0,188.0,2.0,14.99,376.08,727.35,0.0,51.36,185.4,3.03,1
22023.0,14.0,188.0,2.0,21.51,574.63,725.52,0.0,33.97,185.3,1.6,0
22052.0,19.0,189.0,3.0,16.5,0.0,725.6,0.0,44.91,167.2,2.32,1
22054.0,21.0,189.0,3.0,15.23,0.0,726.75,0.0,48.28,207.8,2.08,0
22078.0,21.0,190.0,4.0,14.87,0.0,726.2,0.0,47.82,202.5,3.02,1
22073.0,16.0,190.0,4.0,18.9,652.0,724.47,0.0,30.78,104.8,3.84,0
22104.0,23.0,191.0,5.0,13.09,0.0,726.89,0.0,47.79,249.7,1.59,1
22089.0,8.0,191.0,5.0,14.11,239.07,726.44,0.0,41.39,194.1,3.44,0
22113.0,8.0,192.0,6.0,15.71,217.0,726.72,0.0,49.44,295.4,1.03,1
22107.0,2.0,192.0,6.0,12.81,0.0,726.26,0.0,48.94,199.3,2.19,0
22136.0,7.0,193.0,0.0,11.74,20.78,726.42,0.0,61.18,217.0,1.91,1
22147.0,18.0,193.0,0.0,16.06,31.36,724.4,0.0,44.21,117.1,2.32,0
22160.0,7.0,194.0,1.0,12.05,16.86,725.44,0.0,54.06,254.6,0.91,1
22158.0,5.0,194.0,1.0,12.37,0.0,725.08,0.0,51.05,250.2,0.67,0
22185.0,8.0,195.0,2.0,11.4,135.02,726.5,0.0,66.0,210.8,0.91,1
22197.0,20.0,195.0,2.0,13.01,0.0,726.68,0.0,76.79,330.7,1.02,0
22210.0,9.0,196.0,3.0,13.66,244.74,726.8,0.0,71.7,48.1,0.89,1
22213.0,12.0,196.0,3.0,16.48,513.49,726.8,0.0,49.84,97.0,1.68,0
22233.0,8.0,197.0,4.0,13.67,175.56,726.78,0.0,70.06,355.7,0.88,1
22230.0,5.0,197.0,4.0,10.13,0.0,725.6,0.0,89.79,197.3,0.83,0
22258.0,9.0,198.0,5.0,14.91,450.89,726.8,0.0,49.0,156.9,1.61,1
22268.0,19.0,198.0,5.0,15.28,0.0,724.64,0.0,59.0,352.2,1.78,0
22279.0,6.0,199.0,6.0,11.56,0.0,725.6,0.0,74.61,220.8,1.14,1
22292.0,19.0,199.0,6.0,14.02,0.0,725.6,0.0,67.88,129.7,1.84,0
22304.0,7.0,200.0,0.0,10.99,25.49,726.41,0.0,78.66,239.0,1.2,1
22301.0,4.0,200.0,0.0,12.28,0.0,725.6,0.0,63.29,179.1,1.83,0
22328.0,7.0,201.0,1.0,9.64,20.71,725.6,0.0,93.87,217.9,0.8,1
22327.0,6.0,201.0,1.0,9.58,0.0,725.6,0.0,93.78,170.0,1.01,0
22352.0,7.0,202.0,2.0,11.61,11.57,726.8,0.0,75.6,283.1,0.61,1
22349.0,4.0,202.0,2.0,11.83,0.0,726.79,0.0,76.62,183.4,1.02,0
22388.0,19.0,203.0,3.0,14.46,0.0,726.03,0.0,68.58,23.4,1.49,1
22387.0,18.0,203.0,3.0,15.5,40.66,725.43,0.0,60.89,22.8,1.92,0
22401.0,8.0,204.0,4.0,12.95,190.56,726.81,0.0,61.07,173.5,1.8,1
22411.0,18.0,204.0,4.0,15.39,22.8,724.57,0.0,57.56,24.5,1.81,0
22425.0,8.0,205.0,5.0,12.37,161.22,726.78,0.0,68.56,3.5,1.27,1
22429.0,12.0,205.0,5.0,18.7,784.11,726.06,0.0,41.23,86.9,2.0,0
22441.0,0.0,206.0,6.0,11.16,0.0,727.91,0.0,94.42,183.1,1.13,1
22459.0,18.0,206.0,6.0,17.33,127.09,724.25,0.0,51.45,355.2,3.38,0
22485.0,20.0,207.0,0.0,13.63,0.0,725.58,0.0,57.66,302.9,0.97,1
22471.0,6.0,207.0,0.0,12.41,0.0,725.6,0.0,60.82,191.9,2.1,0
22496.0,7.0,208.0,1.0,13.0,15.9,724.72,0.0,56.69,260.8,1.21,1
22491.0,2.0,208.0,1.0,12.3,0.0,725.59,0.0,56.64,239.0,1.56,0
22520.0,7.0,209.0,2.0,12.41,2.79,724.4,0.0,56.64,261.9,1.54,1
22524.0,11.0,209.0,2.0,18.11,819.36,725.05,0.0,38.54,175.2,2.12,0
22558.0,21.0,210.0,3.0,14.05,0.0,725.15,0.0,48.37,198.8,1.68,1
22546.0,9.0,210.0,3.0,16.61,446.53,725.6,0.0,44.22,196.6,1.78,0
22568.0,7.0,211.0,4.0,11.25,28.94,724.44,0.0,64.47,308.4,0.79,1
22580.0,19.0,211.0,4.0,14.57,0.0,724.4,0.0,61.67,5.5,2.31,0
22593.0,8.0,212.0,5.0,12.47,118.25,725.6,0.0,70.79,174.0,0.96,1
22589.0,4.0,212.0,5.0,10.79,0.0,725.25,0.0,80.38,323.0,0.84,0
22616.0,7.0,213.0,6.0,10.09,20.45,725.38,0.0,78.87,292.1,0.67,1
22628.0,19.0,213.0,6.0,15.34,0.0,724.39,0.0,47.11,114.4,2.3,0
22652.0,19.0,214.0,0.0,15.73,0.0,724.4,0.0,43.98,108.0,2.95,1
22637.0,4.0,214.0,0.0,11.79,0.0,724.4,0.0,56.49,212.0,3.44,0
22677.0,20.0,215.0,1.0,14.23,0.0,725.6,0.0,52.78,168.5,2.14,1
22673.0,16.0,215.0,1.0,18.02,303.86,724.4,0.0,39.06,102.4,3.32,0
22700.0,19.0,216.0,2.0,15.14,0.0,725.04,0.0,60.61,10.9,2.5,1
22684.0,3.0,216.0,2.0,12.17,0.0,725.67,0.0,54.65,193.8,3.1,0
22724.0,19.0,217.0,3.0,16.39,0.0,725.14,0.0,51.6,356.5,2.32,1
22709.0,4.0,217.0,3.0,12.71,0.0,725.6,0.0,59.37,202.5,3.74,0
22751.0,22.0,218.0,4.0,12.99,0.0,726.84,0.0,63.3,300.8,0.85,1
22740.0,11.0,218.0,4.0,19.66,871.26,726.8,0.0,33.9,187.0,2.16,0
22760.0,7.0,219.0,5.0,12.15,29.96,726.8,0.0,55.41,203.1,1.94,1
22771.0,18.0,219.0,5.0,19.51,102.08,724.39,0.0,41.29,354.2,3.11,0
22784.0,7.0,220.0,6.0,9.87,10.78,726.06,0.0,79.66,266.9,0.73,1
22786.0,9.0,220.0,6.0,16.29,419.44,726.8,0.0,47.52,195.4,2.76,0
22809.0,8.0,221.0,0.0,13.89,135.39,726.79,0.0,59.28,16.1,1.45,1
22814.0,13.0,221.0,0.0,19.87,838.64,725.6,0.0,37.47,113.5,2.55,0
22845.0,20.0,222.0,1.0,15.08,0.0,725.52,0.0,61.64,351.9,1.86,1
22843.0,18.0,222.0,1.0,17.25,44.15,724.34,0.0,53.91,2.0,3.31,0
22868.0,19.0,223.0,2.0,15.86,0.0,725.21,0.0,59.95,353.3,2.54,1
22860.0,11.0,223.0,2.0,19.39,949.97,726.8,0.0,37.49,84.3,1.97,0
22880.0,7.0,224.0,3.0,12.52,6.38,725.99,0.0,61.56,199.0,2.26,1
22881.0,8.0,224.0,3.0,13.55,148.89,726.75,0.0,60.39,169.9,2.02,0
22905.0,8.0,225.0,4.0,15.67,234.74,725.66,0.0,46.36,34.9,0.98,1
22901.0,4.0,225.0,4.0,11.51,0.0,724.46,0.0,57.16,217.0,1.46,0
22941.0,20.0,226.0,5.0,15.32,0.0,724.5,0.0,46.4,159.6,2.26,1
22921.0,0.0,226.0,5.0,12.87,0.0,725.67,0.0,57.06,190.2,2.64,0
22964.0,19.0,227.0,6.0,16.09,0.0,724.4,0.0,45.66,161.5,2.4,1
22945.0,0.0,227.0,6.0,13.36,0.0,725.61,0.0,50.96,207.6,2.0,0
22989.0,20.0,228.0,0.0,14.69,0.0,725.18,0.0,59.16,171.4,2.13,1
22991.0,22.0,228.0,0.0,14.02,0.0,725.6,0.0,54.15,260.1,1.15,0
23012.0,19.0,229.0,1.0,16.43,0.0,724.25,0.0,48.33,153.3,2.43,1
22999.0,6.0,229.0,1.0,13.01,0.0,724.4,0.0,55.08,229.3,1.84,0
23036.0,19.0,230.0,2.0,16.22,0.0,724.4,0.0,52.25,325.4,1.42,1
23040.0,23.0,230.0,2.0,14.59,0.0,726.8,0.0,59.55,343.0,1.56,0
23048.0,7.0,231.0,3.0,11.95,24.31,725.46,0.0,69.11,330.9,0.98,1
23063.0,22.0,231.0,3.0,12.61,0.0,726.79,0.0,68.83,286.2,0.68,0
23073.0,8.0,232.0,4.0,14.44,216.54,725.6,0.0,58.11,6.6,1.41,1
23072.0,7.0,232.0,4.0,11.03,30.49,725.6,0.0,70.45,203.2,1.32,0
23108.0,19.0,233.0,5.0,15.63,0.0,724.4,0.0,45.93,166.1,1.7,1
23098.0,9.0,233.0,5.0,15.41,511.37,725.63,0.0,46.58,183.3,3.72,0
23132.0,19.0,234.0,6.0,15.88,0.0,724.4,0.0,43.68,145.6,2.33,1
23122.0,9.0,234.0,6.0,15.95,525.24,725.83,0.0,30.58,212.0,3.86,0
23144.0,7.0,235.0,0.0,13.08,11.88,725.6,0.0,48.82,199.9,2.88,1
23160.0,23.0,235.0,0.0,13.24,0.0,726.8,0.0,56.9,211.4,3.84,0
23168.0,7.0,236.0,1.0,12.82,16.77,725.6,0.0,53.2,215.3,3.43,1
23166.0,5.0,236.0,1.0,12.28,0.0,725.5,0.0,54.41,218.4,3.94,0
23252.0,19.0,239.0,4.0,14.40334,200.12456,725.21387,0.13631596,67.480576,162.56201,1.5960484,1
23256.0,23.0,239.0,4.0,11.68,0.0,728.0,0.0,78.91,264.84,0.7,0
23264.0,7.0,240.0,5.0,11.68,15.75,726.76,0.0,58.35,213.33,2.19,1
23259.0,2.0,240.0,5.0,11.54,0.0,727.0,0.0,70.48,198.68,1.3,0
23300.0,19.0,241.0,6.0,15.26,0.0,725.42,0.0,57.18,356.12,1.79,1
23290.0,9.0,241.0,6.0,16.17,501.75,728.03,0.0,49.11,179.78,1.23,0
23323.0,18.0,242.0,0.0,14.72,11.43,725.82,0.0,63.43,135.9,2.8,1
23306.0,1.0,242.0,0.0,10.19,0.0,727.79,0.0,85.61,276.11,0.87,0
23337.0,8.0,243.0,1.0,15.45,230.36,727.26,0.0,55.76,33.95,0.85,1
23341.0,12.0,243.0,1.0,18.03,446.86,727.31,0.0,44.13,78.27,2.05,0
23362.0,9.0,244.0,2.0,14.97,356.06,727.09,0.0,51.27,313.03,1.02,1
23370.0,17.0,244.0,2.0,16.54,170.73,724.53,0.0,52.07,32.86,2.57,0
23386.0,9.0,245.0,3.0,14.16,297.93,728.71,0.0,71.82,117.23,1.2,1
23383.0,6.0,245.0,3.0,11.22,0.0,727.3,0.0,87.46,109.21,1.06,0
23408.0,7.0,246.0,4.0,10.81,28.04,728.2,0.0,75.54,184.08,1.31,1
23420.0,19.0,246.0,4.0,15.4,0.0,726.42,0.0,59.17,3.47,1.75,0
23445.0,20.0,247.0,5.0,14.95,0.0,725.91,0.0,55.48,1.59,1.57,1
23433.0,8.0,247.0,5.0,13.89,261.2,728.1,0.0,50.51,186.74,2.21,0
23469.0,20.0,248.0,6.0,11.87,0.0,726.71,2.0,87.07,217.58,1.11,1
23461.0,12.0,248.0,6.0,20.29,843.99,726.57,0.0,31.9,112.74,1.23,0
23491.0,18.0,249.0,0.0,14.92,17.26,725.13,0.0,69.99,170.14,1.57,1
23494.0,21.0,249.0,0.0,11.58,0.0,727.34,0.8,86.74,197.92,1.9,0
23506.0,9.0,250.0,1.0,15.32,413.81,728.14,0.0,55.77,187.7,1.87,1
23507.0,10.0,250.0,1.0,16.84,515.94,728.25,0.0,53.05,127.61,1.28,0
23527.0,6.0,251.0,2.0,12.78,0.0,728.09,0.0,52.86,214.28,1.78,1
23528.0,7.0,251.0,2.0,12.56,17.44,728.23,0.0,55.01,199.55,1.75,0
23564.0,19.0,252.0,3.0,16.06,0.0,725.44,0.0,59.82,15.51,1.77,1
23566.0,21.0,252.0,3.0,14.44,0.0,726.71,0.0,62.19,196.76,0.39,0
23587.0,18.0,253.0,4.0,16.97,0.0,724.75,0.0,49.34,355.61,3.15,1
23571.0,2.0,253.0,4.0,12.52,0.0,726.82,0.0,59.1,216.22,2.49,0
23597.0,4.0,254.0,5.0,12.7,0.0,727.12,0.0,61.92,97.15,0.16,1
23605.0,12.0,254.0,5.0,18.22,1155.63,729.04,0.0,39.56,114.82,2.15,0
23617.0,0.0,255.0,6.0,12.71,0.0,728.89,0.0,68.71,187.29,1.71,1
23636.0,19.0,255.0,6.0,14.48,0.0,726.88,0.0,55.69,47.7,0.58,0
23648.0,7.0,256.0,0.0,12.04,36.17,727.41,0.0,56.56,198.15,1.87,1
23655.0,14.0,256.0,0.0,19.61,299.25,725.27,0.0,36.08,47.68,1.48,0
23683.0,18.0,257.0,1.0,12.94,15.3,726.48,0.6,82.88,111.37,0.66,1
23671.0,6.0,257.0,1.0,10.59,0.0,726.76,0.0,91.63,161.11,0.98,0
23702.0,13.0,258.0,2.0,13.64,81.43,727.84,10.0,74.95,145.79,1.36,1
23700.0,11.0,258.0,2.0,16.44,590.56,729.03,0.0,58.14,19.34,1.82,0
23731.0,18.0,259.0,3.0,13.23,26.25,726.38,0.0,73.85,202.27,1.31,1
23717.0,4.0,259.0,3.0,10.6,0.0,727.3,0.0,80.5,250.47,0.61,0
23756.0,19.0,260.0,4.0,12.93,0.0,725.67,0.0,70.84,273.39,2.18,1
23743.0,6.0,260.0,4.0,10.53,0.0,726.5,0.0,66.71,214.82,1.47,0
23784.0,23.0,261.0,5.0,12.44,0.0,727.26,0.0,69.26,289.94,0.81,1
23782.0,21.0,261.0,5.0,14.91,0.0,726.56,0.0,56.43,8.48,2.17,0
23804.0,19.0,262.0,6.0,13.83,0.0,725.04,0.4,75.12,44.11,0.15,1
23800.0,15.0,262.0,6.0,19.69,510.1,724.29,0.0,33.97,346.91,2.17,0
23824.0,15.0,263.0,0.0,13.73,445.57,726.44,0.0,75.85,158.59,1.25,1
23818.0,9.0,263.0,0.0,13.47,196.23,727.46,0.0,58.62,194.88,2.62,0
23853.0,20.0,264.0,1.0,14.38,0.0,725.58,0.0,47.74,111.16,1.17,1
23834.0,1.0,264.0,1.0,12.44,0.0,727.18,0.0,61.02,207.69,2.76,0
23863.0,6.0,265.0,2.0,11.69,0.0,725.73,0.0,57.29,194.07,2.0,1
23872.0,15.0,265.0,2.0,20.81,582.27,723.69,0.0,33.64,35.92,1.06,0
23888.0,7.0,266.0,3.0,10.73,59.9,726.17,0.0,78.69,312.15,0.41,1
23897.0,16.0,266.0,3.0,18.15,274.93,724.08,0.0,48.94,353.99,2.89,0
23913.0,8.0,267.0,4.0,14.02,307.5,728.06,0.0,71.48,165.48,0.62,1
23915.0,10.0,267.0,4.0,16.21,413.31,728.7,0.0,51.24,110.33,0.97,0
23935.0,6.0,268.0,5.0,11.47,0.0,727.03,0.0,67.1,230.11,0.8,1
23929.0,0.0,268.0,5.0,14.12,0.0,728.52,0.0,55.71,218.74,2.05,0
23960.0,7.0,269.0,6.0,10.04,37.01,727.12,0.0,82.4,254.4,0.47,1
23959.0,6.0,269.0,6.0,9.59,0.0,726.64,0.0,84.61,303.66,0.81,0
23983.0,6.0,270.0,0.0,11.86,0.0,725.93,0.0,59.06,207.64,2.09,1
23997.0,20.0,270.0,0.0,14.57,0.0,725.49,0.0,56.67,358.2,3.16,0
24007.0,6.0,271.0,1.0,11.71,0.0,726.15,0.0,56.36,219.42,1.11,1
24004.0,3.0,271.0,1.0,12.33,0.0,725.98,0.0,62.43,198.43,0.46,0
24034.0,9.0,272.0,2.0,14.77,335.78,728.06,0.0,53.31,147.41,0.51,1
24030.0,5.0,272.0,2.0,10.8,0.0,726.0,0.0,66.05,254.79,0.67,0
24069.0,20.0,273.0,3.0,12.02,0.0,727.05,0.1,88.8,94.69,1.24,1
24066.0,17.0,273.0,3.0,16.7,29.98,724.96,0.1,57.34,72.87,1.67,0
24082.0,9.0,274.0,4.0,13.63,284.46,727.91,0.0,78.3,350.67,0.57,1
24087.0,14.0,274.0,4.0,15.51,81.87,725.25,0.0,61.55,137.82,1.49,0
24120.0,23.0,275.0,5.0,11.73,0.0,727.55,0.0,87.94,266.13,0.29,1
24099.0,2.0,275.0,5.0,10.71,0.0,726.87,0.0,91.83,138.04,0.54,0
24121.0,0.0,276.0,6.0,11.53,0.0,727.4,0.0,86.73,151.41,0.58,1
24135.0,14.0,276.0,6.0,18.08,532.19,725.44,0.0,53.96,49.65,1.28,0
24153.0,8.0,277.0,0.0,13.13,133.16,726.59,0.0,76.12,249.13,0.26,1
24162.0,17.0,277.0,0.0,17.09,135.62,723.35,0.0,58.99,24.43,1.88,0
24186.0,17.0,278.0,1.0,14.35,71.24,724.63,0.1,83.24,4.9,1.21,1
24185.0,16.0,278.0,1.0,14.49,44.99,724.44,3.7,84.0,335.55,1.11,0
24209.0,16.0,279.0,2.0,17.48,33.42,724.22,0.0,56.6,184.4,2.39,1
24212.0,19.0,279.0,2.0,13.28,0.0,725.11,0.0,91.85,122.94,1.32,0
24225.0,8.0,280.0,3.0,14.74,294.04,726.72,0.0,62.86,164.63,1.99,1
24234.0,17.0,280.0,3.0,15.58,79.64,723.63,0.0,65.63,94.21,1.17,0
24257.0,16.0,281.0,4.0,13.89,228.99,723.53,0.1,82.57,18.38,1.2,1
24247.0,6.0,281.0,4.0,11.21,0.0,725.43,0.0,91.18,121.56,0.89,0
24265.0,0.0,282.0,5.0,10.8,0.0,726.26,0.0,98.32,162.89,1.08,1
24273.0,8.0,282.0,5.0,12.38,286.21,726.73,0.0,81.8,160.5,1.42,0
24331.0,18.0,284.0,0.0,14.19,22.63,724.56,0.0,74.24,166.81,2.0,1
24328.0,15.0,284.0,0.0,18.67,662.8,723.81,0.0,54.89,11.72,3.42,0
24352.0,15.0,285.0,1.0,14.54,82.75,724.45,3.2,71.66,211.84,1.25,1
24344.0,7.0,285.0,1.0,11.59,52.5,726.79,0.0,90.22,149.97,0.85,0
24370.0,9.0,286.0,2.0,15.02,341.42,727.22,0.0,73.55,131.17,1.01,1
24380.0,19.0,286.0,2.0,13.15,0.0,725.14,1.5,91.37,91.38,0.28,0
24404.0,19.0,287.0,3.0,12.8,0.0,726.14,0.0,86.62,347.39,0.28,1
24403.0,18.0,287.0,3.0,13.32,23.11,725.99,0.0,78.89,24.05,0.81,0
24416.0,7.0,288.0,4.0,11.12,50.6,726.94,0.0,75.36,211.34,0.95,1
24427.0,18.0,288.0,4.0,17.92,52.41,724.57,0.0,49.51,1.58,3.31,0
24453.0,20.0,289.0,5.0,12.29,0.0,726.78,0.1,84.53,205.31,0.82,1
24444.0,11.0,289.0,5.0,19.07,916.86,727.29,0.0,41.89,137.18,1.54,0
24477.0,20.0,290.0,6.0,12.81,0.0,725.76,0.0,80.1,104.9,0.34,1
24457.0,0.0,290.0,6.0,12.62,0.0,727.03,0.0,83.65,258.67,0.39,0
24501.0,20.0,291.0,0.0,13.2,0.0,725.83,0.2,79.06,184.31,2.02,1
24490.0,9.0,291.0,0.0,15.31,379.3,726.91,0.0,53.01,182.89,3.06,0
24512.0,7.0,292.0,1.0,11.9,72.75,726.72,0.0,59.53,191.85,1.13,1
24527.0,22.0,292.0,1.0,13.57,0.0,726.78,0.0,56.57,216.3,1.8,0
24552.0,23.0,293.0,2.0,12.78,0.0,726.97,0.0,64.13,330.97,0.58,1
24540.0,11.0,293.0,2.0,19.23,908.0,726.69,0.0,28.17,113.73,1.33,0
24560.0,7.0,294.0,3.0,12.58,71.74,725.92,0.0,52.39,337.03,0.66,1
24568.0,15.0,294.0,3.0,19.24,268.47,723.5,0.0,38.2,24.94,1.94,0
24583.0,6.0,295.0,4.0,10.01,0.0,725.2,0.0,80.09,302.86,0.79,1
24593.0,16.0,295.0,4.0,18.17,392.36,722.99,0.0,49.76,352.95,3.46,0
24602.0,1.0,296.0,5.0,12.48,0.0,726.49,0.0,74.89,296.91,0.4,1
24611.0,10.0,296.0,5.0,18.76,713.4,727.02,0.0,44.83,144.95,1.19,0
24642.0,17.0,297.0,6.0,15.29,34.33,724.91,2.0,74.12,220.08,0.87,1
24648.0,23.0,297.0,6.0,12.42,0.0,727.91,0.1,88.83,81.7,0.51,0
24668.0,19.0,298.0,0.0,11.92,0.0,726.38,1.3,90.35,327.11,0.61,1
24671.0,22.0,298.0,0.0,11.68,0.0,728.12,0.1,94.01,149.96,0.65,0
24684.0,11.0,299.0,1.0,16.85,784.65,727.03,0.0,65.02,113.92,1.69,1
24676.0,3.0,299.0,1.0,10.81,0.0,725.8,1.5,96.55,109.01,1.28,0
24707.0,10.0,300.0,2.0,16.85,728.98,726.85,0.0,57.21,99.38,0.54,1
24709.0,12.0,300.0,2.0,19.67,985.63,725.57,0.0,45.03,54.56,1.43,0
24730.0,9.0,301.0,3.0,15.28,525.67,726.57,0.0,54.53,137.93,1.21,1
24739.0,18.0,301.0,3.0,16.14,81.25,723.55,0.0,60.48,158.92,2.63,0
24756.0,11.0,302.0,4.0,14.69,277.69,726.91,0.0,61.0,123.86,0.83,1
24752.0,7.0,302.0,4.0,10.55,31.94,726.1,0.0,78.3,325.12,0.8,0
24788.0,19.0,303.0,5.0,13.63,0.0,725.24,0.0,81.67,167.08,1.55,1
24780.0,11.0,303.0,5.0,18.65,888.77,726.87,0.0,39.2,149.03,1.36,0
24812.0,19.0,304.0,6.0,13.8,0.0,725.51,0.0,71.12,122.89,1.31,1
24814.0,21.0,304.0,6.0,12.55,0.0,726.72,0.0,74.62,145.96,1.17,0
24834.0,17.0,305.0,0.0,13.66,64.75,724.34,1.1,80.46,195.13,1.22,1
24838.0,21.0,305.0,0.0,11.45,0.0,726.65,0.1,83.19,164.6,0.68,0
24848.0,7.0,306.0,1.0,11.24,71.41,725.91,0.0,75.89,196.56,0.68,1
24857.0,16.0,306.0,1.0,17.99,230.46,723.72,0.0,48.68,130.35,0.84,0
24867.0,2.0,307.0,2.0,11.41,0.0,726.55,0.0,85.31,129.97,0.52,1
